,Range,SNR,Number Of People
1354,4.934645325294411,85.883544921875,4
1355,5.032360973660374,63.88875198364258,4
1356,5.032360811488886,65.72081756591797,4
1357,5.032360811488886,99.83171081542969,4
1358,5.081219269175258,31.27446174621582,4
1359,4.836929882939267,21.141510009765625,4
1360,5.032360973660374,39.07358932495117,4
1361,4.983503151125802,45.79604721069336,4
1362,5.0812192441180795,68.86029052734375,4
1363,5.081219017769448,63.67036819458008,4
1364,5.130076905471847,87.3178939819336,4
1365,5.1789343401035355,87.0434341430664,4
1366,5.178934808501091,93.20630645751953,4
1367,5.178934808501091,33.4870719909668,4
1368,5.227792632684072,44.040771484375,4
1369,5.227792632684072,42.18296813964844,4
1370,5.2766504148755775,36.29927444458008,4
1371,5.27665035241333,45.813697814941406,4
1372,5.325508358568228,38.68313980102539,4
1373,5.276650657849618,38.20226287841797,4
1374,5.374366364723125,57.56867218017578,4
1375,5.325508594669536,25.512067794799805,4
1376,5.4232241946634545,27.879398345947266,4
1377,5.618655915889673,38.31144332885742,4
1378,5.472082379075836,44.439064025878906,4
1379,5.618655915889673,76.4511489868164,4
1380,5.618655915889673,57.3535270690918,4
1381,5.618655915889673,69.00769805908203,4
1382,5.667513609392714,51.151798248291016,4
1383,5.716371759200468,81.19053649902344,4
1384,5.765229452703509,25.08601951599121,4
1385,5.667513246888943,15.169870376586914,4
1386,5.569797830536775,92.83292388916016,5
1387,5.520939952509693,64.27262878417969,5
1388,5.423223800721648,93.5677261352539,5
1389,5.374366282992773,153.73890686035156,5
1390,5.374366441842984,116.9325942993164,5
1391,5.276650291703962,177.85635375976562,5
1392,5.227792439733314,214.2561798095703,5
1393,5.178934592559866,422.549560546875,5
1394,5.081218929066606,120.99330139160156,5
1395,5.032361081893158,238.49851989746094,5
1396,4.934644926956937,160.6715850830078,5
1397,4.885787540372814,262.053466796875,5
1398,4.788071385436592,269.4378967285156,5
1399,4.739214204097313,100.69898986816406,5
1400,4.6903565451989,165.8940887451172,5
1401,4.6414983607865175,195.18533325195312,5
1402,4.592640488185762,305.8887023925781,5
1403,4.49492433324954,142.21043395996094,5
1404,4.397208980661885,162.82826232910156,5
1405,4.348350830854132,461.0367736816406,5
1406,4.250634987543338,275.1680908203125,5
1407,4.201777294040295,167.5977783203125,5
1408,4.152919337780269,159.0066680908203,5
1409,4.1040615570089525,228.6127471923828,5
1410,4.006345544699158,378.7550048828125,5
1411,4.006345800966433,357.6538391113281,5
1412,3.9574877643099975,244.88414001464844,5
1413,3.810914235695348,365.7116394042969,5
1414,3.810914235695348,289.98858642578125,5
1415,3.7131984491512897,407.7977294921875,5
1416,3.66434066876213,273.6133728027344,5
1417,3.6154826626072323,375.9490051269531,5
1418,3.5666248278153287,673.1007080078125,5
1419,3.5666249623725665,248.52859497070312,5
1420,3.566624853498792,267.284912109375,5
1421,3.371193347448525,253.83633422851562,5
1422,3.322335341293627,198.19195556640625,5
1423,3.273477643290223,164.2095489501953,5
1424,3.1757618126789775,322.61651611328125,5
1425,3.1269041064763865,158.42835998535156,5
1426,3.224619818833875,480.8851318359375,5
1427,3.1269041064763865,665.3043212890625,5
1428,3.029188263165591,478.3630065917969,5
1429,2.9803305869648637,373.7469177246094,5
1430,2.9314724413619135,331.8492736816406,5
1431,2.8826147263517545,556.4894409179688,5
1432,2.833756747015018,616.87109375,5
1433,3.0291881463106365,758.660400390625,5
1434,2.7360410680949396,258.45849609375,5
1435,2.8826147263517545,740.621826171875,5
1436,2.833756804696357,407.9930114746094,5
1437,2.9803304433286995,449.2040710449219,5
1438,2.638325145851981,597.2371826171875,5
1439,2.589467163742376,455.2340393066406,5
1440,2.589467163742376,374.8774108886719,5
1441,2.540609413823136,500.0172424316406,5
1442,2.8337565875949475,424.3714599609375,5
1443,2.589467296279933,204.8157501220703,5
1444,2.394035827059952,102.2420425415039,5
1445,2.3451780050318622,121.9697494506836,5
1446,2.5406096743704873,86.82733917236328,5
1447,2.3451782909313716,229.99696350097656,5
1448,2.3451782909313716,95.25609588623047,5
1449,2.5406097191111514,75.18977355957031,5
1450,2.4917516107273574,177.8604736328125,5
1451,2.296320130773772,261.0483093261719,5
1452,2.4917516107273574,135.02548217773438,5
1453,2.296320130773772,107.07846069335938,5
1454,2.2474623597759975,159.37493896484375,5
1455,2.394035738047554,67.41273498535156,5
1456,2.1986042491975377,237.1109161376953,5
1457,2.1986043939212423,172.38427734375,5
1458,2.1986043939212423,267.1938781738281,5
1459,2.14974645982549,328.1429443359375,5
1460,2.14974645982549,264.34759521484375,5
1461,2.14974645982549,445.2273864746094,5
1462,2.1497464586381563,326.2731018066406,5
1463,2.149746472277875,312.2467041015625,5
1464,2.1986044903309425,714.9285888671875,5
1465,2.198604307119126,398.21002197265625,5
1466,2.2474623132740237,202.11097717285156,5
1467,2.2474623132740237,576.3585205078125,5
1468,2.296320159848098,375.1833801269531,5
1469,2.3451780642966114,120.98368072509766,5
1470,2.345178107929299,294.9078063964844,5
1471,2.3940358432344606,552.4998779296875,5
1472,2.4428938450956683,338.1788024902344,5
1473,2.4428938450956683,339.1734619140625,5
1474,2.491751707580574,413.9884033203125,5
1475,2.540609697472885,416.44134521484375,5
1476,2.5894672522035362,255.14715576171875,5
1477,2.687183207662333,156.87417602539062,5
1478,2.736041082153458,187.30990600585938,5
1479,2.7848990661178643,389.0428466796875,5
1480,2.8337567389021845,169.9803924560547,5
1481,2.931472520513314,265.977294921875,5
1482,3.0780460999103334,197.9853515625,5
1483,3.0291882098909197,252.59628295898438,5
1484,3.0780460843820445,298.5285339355469,5
1485,3.126904089802645,314.063720703125,5
1486,3.2246198593208493,394.2051086425781,5
1487,3.273477582751876,244.44082641601562,5
1488,3.273477582751876,265.50054931640625,5
1489,3.322335572644187,103.21540069580078,5
1490,3.420051362683771,102.33577728271484,5
1491,3.5177670554857294,126.97293090820312,5
1492,3.566624835111623,220.9064178466797,5
1493,3.615482825003934,74.00235748291016,5
1494,3.6154827910516785,118.02534484863281,5
1495,3.6643408148962453,128.46421813964844,5
1496,3.7131985383272714,224.00599670410156,5
1497,3.762056476981686,124.63689422607422,5
1498,3.8597722668729744,56.033119201660156,5
1499,3.8597722668729744,125.3847885131836,5
1500,3.9086298500364935,94.19117736816406,5
1501,4.006345734492151,201.03204345703125,5
1502,4.055203302276186,78.63741302490234,5
1503,4.201777483794978,61.49494171142578,5
1504,4.201777483794978,56.463722229003906,5
1505,4.201777504413479,59.16883087158203,5
1506,4.201777504413479,37.69097900390625,5
1507,4.25063499947189,78.48100280761719,5
1508,4.397208846184735,40.06217956542969,5
1509,4.29949271169716,64.71849822998047,5
1510,4.348350956653172,35.30644989013672,5
1511,4.397208574281711,24.028810501098633,5
1512,5.032360939960082,47.911067962646484,5
1513,4.983503191468869,13.310962677001953,5
1514,5.227792847895279,13.097909927368164,5
1515,4.739213715941017,19.524930953979492,5
1516,4.543782453521738,16.741249084472656,5
1517,4.494924626548047,22.096996307373047,5
1518,4.494924626548047,24.50149917602539,5
1519,4.446066658711718,56.13731384277344,5
1520,4.397208614238252,96.61688232421875,5
1521,4.3483510979333975,103.0839614868164,5
1522,4.299493102746463,160.41844177246094,5
1523,4.299493102746463,149.073486328125,5
1524,4.250634987543338,75.66814422607422,5
1525,4.201777294040295,104.45357513427734,5
1526,4.104061678881856,105.34343719482422,5
1527,4.055203278952819,65.25357818603516,5
1528,3.957487814900586,108.91337585449219,5
1529,3.908629737432475,150.80859375,5
1530,3.8597721514073244,139.2937469482422,5
1531,3.957487674522905,173.9559326171875,5
1532,3.85977217449095,463.92828369140625,5
1533,3.8109142144402006,666.2667846679688,5
1534,3.7620564263995893,339.40606689453125,5
1535,3.7131984633228687,214.3360595703125,5
1536,3.566624829575883,133.78460693359375,5
1537,3.6154827831866787,113.54557037353516,5
1538,3.420051386219203,129.59356689453125,5
1539,3.5177670365708167,160.76278686523438,5
1540,3.322335456175778,261.69097900390625,5
1541,3.273477437142341,322.5182800292969,5
1542,3.1269041589719073,157.09373474121094,5
1543,3.078046050588113,106.23326873779297,5
1544,3.0780459497528945,411.1590576171875,5
1545,2.8826146996339763,124.62879180908203,5
1546,2.8826147184408577,217.47743225097656,5
1547,2.8337565656150563,130.95057678222656,5
1548,2.833756494035064,114.38908386230469,5
1549,2.833756494035064,61.273319244384766,5
1550,2.833756747015018,296.8291320800781,5
1551,2.833756747015018,472.1708068847656,5
1552,2.8826147263517545,311.6779479980469,5
1553,2.8826144913653726,96.021484375,5
1554,2.9314725148274525,638.7467651367188,5
1555,2.9803303313827723,785.398193359375,5
1556,3.0291881695338794,442.4869079589844,5
1557,3.0291882651624293,206.32867431640625,5
1558,3.126904089802645,64.66647338867188,5
1559,3.3223355575454945,133.39352416992188,5
1560,3.2246199143319667,112.75045013427734,5
1561,3.4200513421623917,135.6422576904297,5
1562,3.4689089611017567,164.40281677246094,5
1563,3.420051362683771,130.51986694335938,5
1564,3.4689089680140994,84.27249145507812,5
1565,3.713198273952739,77.29024505615234,5
1566,3.6643406593793393,163.8575897216797,5
1567,3.810914184326587,135.06906127929688,5
1568,3.908629858261993,251.0498809814453,5
1569,3.9574877183730455,111.90626525878906,5
1570,4.006345633011539,348.975830078125,5
1571,4.055203449624832,208.45254516601562,5
1572,4.152919178689221,92.0905990600586,5
1573,4.299492724366903,204.09490966796875,5
1574,4.299492724366903,115.96566772460938,5
1575,4.446066931436726,208.08016967773438,5
1576,4.543782231779843,173.4397430419922,5
1577,4.592640477114408,157.4579315185547,5
1578,4.64149806381863,78.11078643798828,5
1579,4.73921402279209,49.548011779785156,5
1580,4.836929834331838,67.14285278320312,5
1581,4.885787429587594,37.43836975097656,5
1582,4.8369298660170505,36.9071159362793,5
1583,4.983503125651863,34.67433547973633,5
1584,4.983503415161148,35.42238235473633,5
1585,5.130076851915511,36.892822265625,5
1586,5.130076851915511,38.22324752807617,5
1587,5.472082095775272,16.8979549407959,5
1588,5.227792847895279,25.340635299682617,5
1589,5.520939893337775,16.016334533691406,5
1590,5.5209400725788775,12.820351600646973,5
1591,5.618655729160069,11.38599681854248,5
1592,5.472082167632633,12.406805038452148,5
1593,5.472082123399175,18.84830665588379,5
1594,5.423223800721648,12.585603713989258,5
1595,5.325508594669536,22.082988739013672,5
1596,5.227792998951204,20.94908905029297,5
1597,5.227792998951204,114.95974731445312,5
1598,5.178934814538822,57.24139404296875,5
1599,5.178934814538822,89.8050537109375,5
1600,5.130076776240053,54.29692077636719,5
1601,5.081219462137367,23.58210563659668,5
1602,5.081219462137367,53.92576217651367,5
1603,5.032360811488886,35.843170166015625,5
1604,4.983503256865462,37.76904296875,5
1605,5.081219462137367,42.68796920776367,5
1606,5.032361277724986,100.63288116455078,5
1607,4.983503584221945,50.62622833251953,5
1608,4.88578774091115,39.917335510253906,5
1609,4.88578774091115,43.684513092041016,5
1610,4.836930082012736,99.44615173339844,5
1611,4.739214029706105,108.63331604003906,5
1612,4.6903565451989,89.42829895019531,5
