FrameNumber,X,Y
331,2.0528822,4.162833
331,-1.0156364,2.0595071
331,-1.0588549,2.1471455
331,-1.1020736,2.2347841
331,-1.1236829,2.2786036
331,-1.1669015,2.366242
331,1.4921352,3.2932124
331,1.5122992,3.3377154
331,1.5324631,3.3822181
331,1.5526271,3.426721
331,1.5727911,3.4712238
331,1.5929551,3.5157268
331,1.613119,3.5602295
331,-1.0283635,2.2696464
331,-1.0485275,2.3141494
331,1.4022826,3.3854094
331,1.4209796,3.430548
331,1.4770709,3.5659645
331,-0.9535521,2.3020782
331,-0.97224927,2.347217
331,1.3079743,3.4752045
331,1.359605,3.6123836
331,-0.25735587,1.2938153
331,-0.26688758,1.3417344
331,-0.27641925,1.3896533
331,-0.29548264,1.4854915
331,-0.19100945,1.1569271
331,-0.19896816,1.2051324
331,-0.2148856,1.301543
331,-0.22284435,1.3497484
331,-0.23080306,1.3979535
331,-0.2387618,1.4461589
331,-0.24672052,1.4943641
331,-0.1530536,1.1625575
331,-0.15943082,1.2109972
331,-0.16580805,1.2594372
331,-0.17218529,1.3078771
331,-0.17856252,1.3563169
331,-0.18493974,1.4047568
331,-0.19131699,1.4531968
331,-0.19769421,1.5016365
331,-0.114933826,1.1669427
331,-0.11972273,1.2155652
331,-0.124511644,1.2641879
331,-0.12930055,1.3128104
331,-0.13408946,1.3614331
331,-0.13887836,1.4100556
331,-0.14366728,1.4586784
FrameNumber,X,Y
332,-1.735726,2.1149886
332,-1.6655962,2.1706471
332,-1.4513898,2.025412
332,-1.5936829,2.2239819
332,-1.384343,2.0718157
332,-1.4114871,2.1124396
332,-1.465775,2.1936872
332,-1.520063,2.274935
332,2.1156225,3.4021974
332,2.1414227,3.4436874
332,2.1672232,3.485178
332,-1.2384132,1.9915303
332,-1.2642134,2.0330203
332,-1.315814,2.116001
332,-1.3416144,2.1574912
332,1.954315,3.3849728
332,2.0031729,3.469597
332,2.0276017,3.5119092
332,2.0520308,3.5542216
332,2.0764596,3.5965335
332,-1.1970179,2.0732958
332,-1.2214469,2.115608
332,-1.2458758,2.1579201
332,-1.2703048,2.2002325
332,-1.2947336,2.2425444
332,1.7964525,3.3609264
332,1.819484,3.4040153
332,1.8425153,3.447104
332,1.8655467,3.4901927
332,1.8885782,3.5332816
332,1.9116095,3.5763702
332,1.9346411,3.6194594
332,1.9576725,3.6625478
332,-1.1515721,2.15444
332,-1.1746036,2.1975288
332,-1.197635,2.2406178
332,-1.2206664,2.2837064
332,1.6206965,3.2864473
332,1.6423057,3.3302665
332,1.663915,3.374086
332,1.6855243,3.417905
332,1.7071337,3.4617245
332,1.7287428,3.5055437
332,1.7503521,3.5493631
332,1.7719615,3.5931823
332,1.8151801,3.680821
332,-1.0804642,2.190965
332,-1.1020736,2.2347841
332,-1.1452922,2.3224227
332,1.5122992,3.3377154
332,1.5324631,3.3822181
332,1.5526271,3.426721
332,1.5727911,3.4712238
332,1.5929551,3.5157268
332,1.613119,3.5602295
332,1.633283,3.6047325
332,-1.0081995,2.2251434
332,-1.0283635,2.2696464
332,1.4209796,3.430548
332,1.4396768,3.4756868
332,1.4583739,3.5208256
332,1.4770709,3.5659645
332,1.495768,3.611103
332,1.5144651,3.656242
332,1.3251845,3.5209308
332,1.3423947,3.5666573
332,1.3768151,3.65811
332,1.3940252,3.7038364
332,1.2563878,3.7011993
332,-0.2069269,1.2533377
332,-0.2148856,1.301543
332,-0.22284435,1.3497484
332,-0.23080306,1.3979535
332,-0.2387618,1.4461589
332,-0.15943082,1.2109972
332,-0.16580805,1.2594372
332,-0.17218529,1.3078771
332,-0.17856252,1.3563169
332,-0.18493974,1.4047568
332,-0.19131699,1.4531968
332,-0.19769421,1.5016365
332,-0.11972273,1.2155652
332,-0.124511644,1.2641879
332,-0.12930055,1.3128104
332,-0.13408946,1.3614331
332,-0.13887836,1.4100556
332,-0.14366728,1.4586784
FrameNumber,X,Y
333,-1.7717829,2.0203314
333,-1.8362114,2.093798
333,-1.7047309,2.0772207
333,-1.735726,2.1149886
333,-1.7667212,2.1527562
333,-1.5466251,2.0156012
333,-1.6061106,2.0931242
333,-1.6358534,2.1318858
333,-1.6655962,2.1706471
333,-1.6953391,2.2094088
333,-1.3375553,1.8665562
333,-1.4229311,1.985698
333,-1.4513898,2.025412
333,-1.4798484,2.065126
333,-1.5367656,2.144554
333,-1.5936829,2.2239819
333,2.3072383,3.453026
333,-1.2757672,1.9093205
333,-1.3029112,1.9499443
333,-1.3571991,2.0311918
333,-1.384343,2.0718157
333,-1.4114871,2.1124396
333,-1.4386309,2.1530633
333,-1.520063,2.274935
333,2.1414227,3.4436874
333,2.1672232,3.485178
333,2.1930232,3.526668
333,2.2188237,3.5681584
333,-1.1868126,1.9085498
333,-1.212613,1.9500401
333,-1.2384132,1.9915303
333,-1.2642134,2.0330203
333,-1.2900138,2.0745106
333,-1.315814,2.116001
333,1.9787439,3.427285
333,2.0031729,3.469597
333,2.0276017,3.5119092
333,2.0520308,3.5542216
333,2.0764596,3.5965335
333,2.1008887,3.638846
333,-1.1237311,1.9463594
333,-1.1481601,1.9886715
333,-1.1725891,2.0309837
333,-1.1970179,2.0732958
333,-1.2214469,2.115608
333,1.7964525,3.3609264
333,1.819484,3.4040153
333,1.8655467,3.4901927
333,1.8885782,3.5332816
333,1.9116095,3.5763702
333,-1.1515721,2.15444
333,1.6855243,3.417905
333,1.7071337,3.4617245
333,1.7503521,3.5493631
333,1.7719615,3.5931823
333,1.7935706,3.6370015
333,2.2257564,4.5133877
333,-1.0804642,2.190965
333,1.5526271,3.426721
333,1.5727911,3.4712238
333,1.5929551,3.5157268
333,1.613119,3.5602295
333,1.633283,3.6047325
333,1.653447,3.6492355
333,-1.0081995,2.2251434
333,1.495768,3.611103
333,1.5331622,3.7013807
333,1.3768151,3.65811
333,1.4112355,3.7495627
333,-0.43966344,1.4493762
333,-0.3920058,1.4629855
333,-0.16580805,1.2594372
333,-0.17218529,1.3078771
333,-0.17856252,1.3563169
333,-0.18493974,1.4047568
333,-0.19131699,1.4531968
333,-0.11972273,1.2155652
333,-0.124511644,1.2641879
333,-0.12930055,1.3128104
333,-0.13408946,1.3614331
333,-0.13887836,1.4100556
333,-0.14366728,1.4586784
333,-0.14845619,1.5073009
FrameNumber,X,Y
334,-1.8655776,1.8655776
334,-1.9346732,1.9346732
334,-1.7701398,1.8899592
334,-1.8035387,1.9256189
334,-1.8369375,1.9612786
334,-1.8703365,1.9969382
334,-1.7073544,1.9468646
334,-1.7395687,1.983598
334,-1.7717829,2.0203314
334,-1.5187602,1.8506148
334,-1.5497553,1.8883826
334,-1.6427406,2.0016854
334,-1.6737357,2.039453
334,-1.7047309,2.0772207
334,-1.427654,1.8605548
334,-1.4573966,1.8993163
334,-1.4871395,1.9380778
334,-1.5168823,1.9768394
334,-1.5763679,2.0543625
334,-1.6061106,2.0931242
334,-1.3375553,1.8665562
334,-1.3660139,1.9062703
334,-1.3944725,1.945984
334,-1.4229311,1.985698
334,-1.4513898,2.025412
334,-1.508307,2.1048398
334,-1.5367656,2.144554
334,-1.2757672,1.9093205
334,-1.3029112,1.9499443
334,-1.3300551,1.990568
334,-1.3571991,2.0311918
334,-1.384343,2.0718157
334,2.1930232,3.526668
334,2.2188237,3.5681584
334,-1.212613,1.9500401
334,-1.2384132,1.9915303
334,-1.2642134,2.0330203
334,-1.2900138,2.0745106
334,-1.315814,2.116001
334,2.0031729,3.469597
334,2.0520308,3.5542216
334,2.0764596,3.5965335
334,2.1008887,3.638846
334,-1.1481601,1.9886715
334,-1.1725891,2.0309837
334,-1.1970179,2.0732958
334,-1.2214469,2.115608
334,1.819484,3.4040153
334,1.8885782,3.5332816
334,1.9346411,3.6194594
334,1.9576725,3.6625478
334,1.9807041,3.705637
334,-1.1285406,2.1113513
334,-1.1515721,2.15444
334,1.6206965,3.2864473
334,1.6423057,3.3302665
334,1.663915,3.374086
334,1.6855243,3.417905
334,1.7071337,3.4617245
334,1.7287428,3.5055437
334,1.7503521,3.5493631
334,1.7719615,3.5931823
334,1.8151801,3.680821
334,1.8367893,3.7246401
334,-1.0588549,2.1471455
334,-1.0804642,2.190965
334,1.5122992,3.3377154
334,1.5324631,3.3822181
334,1.5526271,3.426721
334,1.5727911,3.4712238
334,1.613119,3.5602295
334,1.633283,3.6047325
334,1.653447,3.6492355
334,-0.98803544,2.1806407
334,-1.0081995,2.2251434
334,1.4583739,3.5208256
334,1.495768,3.611103
334,1.5144651,3.656242
334,1.5331622,3.7013807
334,1.5518593,3.7465193
334,1.3768151,3.65811
334,1.3940252,3.7038364
334,1.4284456,3.795289
334,1.2563878,3.7011993
334,1.2720927,3.7474644
334,1.3035023,3.8399942
334,-0.2387618,1.4461589
334,-0.25467926,1.5425695
334,-0.17218529,1.3078771
334,-0.18493974,1.4047568
334,-0.19131699,1.4531968
334,-0.20407145,1.5500765
334,-0.124511644,1.2641879
334,-0.12930055,1.3128104
334,-0.13408946,1.3614331
334,-0.13887836,1.4100556
334,-0.14366728,1.4586784
FrameNumber,X,Y
335,-1.8310299,1.8310299
335,-1.8655776,1.8655776
335,-1.9001254,1.9001254
335,-1.7701398,1.8899592
335,-1.8035387,1.9256189
335,-1.8369375,1.9612786
335,-1.7073544,1.9468646
335,-1.7395687,1.983598
335,-1.7717829,2.0203314
335,-1.4567701,1.7750796
335,-1.4877652,1.8128473
335,-1.5187602,1.8506148
335,-1.5497553,1.8883826
335,-1.6117456,1.9639179
335,-1.6427406,2.0016854
335,-1.6737357,2.039453
335,-1.3979112,1.8217932
335,-1.427654,1.8605548
335,-1.4573966,1.8993163
335,-1.4871395,1.9380778
335,-1.5466251,2.0156012
335,-1.6061106,2.0931242
335,-1.3090966,1.8268422
335,-1.3375553,1.8665562
335,-1.3660139,1.9062703
335,-1.3944725,1.945984
335,-1.4229311,1.985698
335,-1.4798484,2.065126
335,2.3072383,3.453026
335,2.4158144,3.6155217
335,-1.2486231,1.8686966
335,-1.2757672,1.9093205
335,-1.3029112,1.9499443
335,-1.3300551,1.990568
335,-1.3571991,2.0311918
335,-2.1443746,3.2092834
335,2.1930232,3.526668
335,2.2188237,3.5681584
335,2.244624,3.6096485
335,2.2962246,3.692629
335,2.3736253,3.8170996
335,-1.1868126,1.9085498
335,-1.212613,1.9500401
335,-1.2384132,1.9915303
335,-1.2642134,2.0330203
335,-1.2900138,2.0745106
335,2.0520308,3.5542216
335,2.0764596,3.5965335
335,2.1008887,3.638846
335,2.1741755,3.7657824
335,2.2474623,3.8927188
335,-1.1481601,1.9886715
335,-1.1970179,2.0732958
335,1.8655467,3.4901927
335,1.8885782,3.5332816
335,1.9346411,3.6194594
335,1.9576725,3.6625478
335,2.1188927,3.9641697
335,-1.1285406,2.1113513
335,1.7071337,3.4617245
335,1.7287428,3.5055437
335,1.7503521,3.5493631
335,1.7719615,3.5931823
335,1.8151801,3.680821
335,1.9880543,4.0313754
335,2.1825378,4.425749
335,2.204147,4.4695683
335,1.5929551,3.5157268
335,1.613119,3.5602295
335,1.633283,3.6047325
335,1.653447,3.6492355
335,1.6736109,3.693738
335,1.693775,3.7382412
335,1.8550869,4.094264
335,2.0365627,4.4947896
335,2.056727,4.539293
335,1.4770709,3.5659645
335,1.5331622,3.7013807
335,1.5518593,3.7465193
335,1.8884071,4.5590177
335,1.9071043,4.6041565
335,1.4112355,3.7495627
335,1.4284456,3.795289
335,1.4456558,3.8410156
335,1.7382289,4.618364
335,1.7554393,4.66409
335,1.2877976,3.7937293
335,1.3035023,3.8399942
335,-0.30501437,1.5334107
335,-0.25467926,1.5425695
335,-0.19769421,1.5016365
335,-0.20407145,1.5500765
335,-0.12930055,1.3128104
335,-0.14366728,1.4586784
335,-0.14845619,1.5073009
335,-0.15324509,1.5559236
335,0.095863745,1.4625981
FrameNumber,X,Y
336,-1.8899591,1.7701399
336,-1.9256188,1.8035388
336,-1.7964822,1.7964822
336,-1.8310299,1.8310299
336,-1.8655776,1.8655776
336,-1.7033422,1.8186401
336,-1.7367411,1.8542998
336,-1.7701398,1.8899592
336,-1.8035387,1.9256189
336,-1.5462834,1.7631983
336,-1.642926,1.8733981
336,-1.6751403,1.9101315
336,-1.7073544,1.9468646
336,-1.7395687,1.983598
336,-1.4567701,1.7750796
336,-1.4877652,1.8128473
336,-1.5187602,1.8506148
336,-1.5807505,1.9261502
336,-1.6117456,1.9639179
336,-1.3384255,1.7442701
336,-1.3681684,1.7830317
336,-1.3979112,1.8217932
336,-1.427654,1.8605548
336,-1.4573966,1.8993163
336,-1.5466251,2.0156012
336,2.4474416,3.4154007
336,-1.2521794,1.7474142
336,-1.280638,1.7871282
336,-1.3090966,1.8268422
336,-1.3375553,1.8665562
336,-1.3660139,1.9062703
336,-1.3944725,1.945984
336,2.3343825,3.4936502
336,-1.2214792,1.8280727
336,-1.2486231,1.8686966
336,-1.2757672,1.9093205
336,-1.3029112,1.9499443
336,-1.3300551,1.990568
336,2.2188237,3.5681584
336,2.2962246,3.692629
336,-1.1610123,1.8670596
336,-1.1868126,1.9085498
336,-1.212613,1.9500401
336,-1.2384132,1.9915303
336,-1.2642134,2.0330203
336,2.0764596,3.5965335
336,2.1008887,3.638846
336,2.1253176,3.681158
336,2.1741755,3.7657824
336,-1.1481601,1.9886715
336,-1.1725891,2.0309837
336,-1.1970179,2.0732958
336,1.9576725,3.6625478
336,2.0037355,3.7487257
336,-1.0824778,2.0251737
336,-1.1055093,2.0682626
336,-1.1285406,2.1113513
336,1.7071337,3.4617245
336,1.7503521,3.5493631
336,1.7719615,3.5931823
336,1.7935706,3.6370015
336,1.8367893,3.7246401
336,2.1609285,4.38193
336,-1.0588549,2.1471455
336,1.5929551,3.5157268
336,1.613119,3.5602295
336,1.633283,3.6047325
336,1.653447,3.6492355
336,1.6736109,3.693738
336,1.713939,3.782744
336,2.016399,4.450287
336,2.0365627,4.4947896
336,1.495768,3.611103
336,1.5331622,3.7013807
336,1.5518593,3.7465193
336,1.8697101,4.513879
336,1.4112355,3.7495627
336,1.4284456,3.795289
336,1.3035023,3.8399942
336,-0.25467926,1.5425695
336,-0.19131699,1.4531968
336,-0.20407145,1.5500765
336,0.14366728,1.4586784
336,0.14845619,1.5073009
336,-0.13408946,1.3614331
336,-0.14366728,1.4586784
336,-0.14845619,1.5073009
336,-0.15324509,1.5559236
336,0.08947283,1.3650916
336,0.095863745,1.4625981
336,0.0990592,1.5113512
336,0.10225466,1.5601046
FrameNumber,X,Y
337,-1.81864,1.7033423
337,-1.7619345,1.7619345
337,-1.7033422,1.8186401
337,-1.7367411,1.8542998
337,-1.5140691,1.726465
337,-1.642926,1.8733981
337,-1.6751403,1.9101315
337,-1.4257749,1.737312
337,-1.4567701,1.7750796
337,-1.5497553,1.8883826
337,-1.5807505,1.9261502
337,-1.6117456,1.9639179
337,-1.3384255,1.7442701
337,-1.3681684,1.7830317
337,-1.3979112,1.8217932
337,-1.427654,1.8605548
337,-1.4871395,1.9380778
337,-1.5466251,2.0156012
337,-1.2521794,1.7474142
337,-1.280638,1.7871282
337,-1.3090966,1.8268422
337,-1.3375553,1.8665562
337,-1.3660139,1.9062703
337,2.3615265,3.5342739
337,2.4429584,3.6561453
337,-1.2214792,1.8280727
337,-1.2486231,1.8686966
337,-1.2757672,1.9093205
337,-1.3029112,1.9499443
337,2.244624,3.6096485
337,2.2962246,3.692629
337,2.3220246,3.7341192
337,2.347825,3.7756095
337,-1.1610123,1.8670596
337,-1.1868126,1.9085498
337,-1.212613,1.9500401
337,-1.2384132,1.9915303
337,-1.2642134,2.0330203
337,-2.0124214,3.2362366
337,2.1253176,3.681158
337,2.1741755,3.7657824
337,2.1986043,3.8080943
337,2.2230334,3.850407
337,-1.1237311,1.9463594
337,-1.1481601,1.9886715
337,-1.1725891,2.0309837
337,-1.1970179,2.0732958
337,1.8885782,3.5332816
337,1.9346411,3.6194594
337,1.9807041,3.705637
337,2.0037355,3.7487257
337,2.0267668,3.7918143
337,2.0497985,3.8349032
337,2.0728297,3.877992
337,-1.1055093,2.0682626
337,-1.1285406,2.1113513
337,1.7719615,3.5931823
337,1.7935706,3.6370015
337,1.8151801,3.680821
337,1.8367893,3.7246401
337,1.8583987,3.7684598
337,1.901617,3.856098
337,1.9232265,3.8999176
337,-1.0588549,2.1471455
337,1.5929551,3.5157268
337,1.613119,3.5602295
337,1.633283,3.6047325
337,1.653447,3.6492355
337,1.6736109,3.693738
337,1.693775,3.7382412
337,1.713939,3.782744
337,1.7341031,3.8272471
337,2.016399,4.450287
337,1.4770709,3.5659645
337,1.495768,3.611103
337,1.5144651,3.656242
337,1.5331622,3.7013807
337,1.5518593,3.7465193
337,1.5892535,3.836797
337,1.8697101,4.513879
337,1.3768151,3.65811
337,1.3940252,3.7038364
337,1.4112355,3.7495627
337,1.4284456,3.795289
337,1.462866,3.8867419
337,1.3035023,3.8399942
337,-0.17856252,1.3563169
337,-0.19769421,1.5016365
337,0.14845619,1.5073009
337,-0.13408946,1.3614331
337,-0.14366728,1.4586784
337,-0.14845619,1.5073009
337,-0.15324509,1.5559236
337,0.08947283,1.3650916
337,0.09266828,1.4138447
337,0.0990592,1.5113512
337,0.10225466,1.5601046
FrameNumber,X,Y
338,-1.6365443,1.7473209
338,-1.7367411,1.8542998
338,-1.5784975,1.7999314
338,-1.642926,1.8733981
338,-1.3947798,1.6995442
338,-1.4257749,1.737312
338,-1.4567701,1.7750796
338,-1.4877652,1.8128473
338,-1.5187602,1.8506148
338,-1.5807505,1.9261502
338,-3.6264277,4.418815
338,-1.3384255,1.7442701
338,-1.3681684,1.7830317
338,-1.3979112,1.8217932
338,-1.427654,1.8605548
338,-1.4573966,1.8993163
338,-1.2521794,1.7474142
338,-1.280638,1.7871282
338,-1.3090966,1.8268422
338,-1.3375553,1.8665562
338,-1.3660139,1.9062703
338,-1.3944725,1.945984
338,-1.2214792,1.8280727
338,-1.2486231,1.8686966
338,-1.2757672,1.9093205
338,-1.3029112,1.9499443
338,2.2704241,3.6511385
338,2.2962246,3.692629
338,2.3220246,3.7341192
338,2.347825,3.7756095
338,2.3736253,3.8170996
338,-1.1868126,1.9085498
338,-1.212613,1.9500401
338,-1.2384132,1.9915303
338,2.1008887,3.638846
338,2.1253176,3.681158
338,2.1497464,3.72347
338,2.1741755,3.7657824
338,2.1986043,3.8080943
338,2.2230334,3.850407
338,2.2474623,3.8927188
338,2.2963202,3.977343
338,-1.1237311,1.9463594
338,-1.1481601,1.9886715
338,-1.1725891,2.0309837
338,1.9807041,3.705637
338,2.0037355,3.7487257
338,2.0497985,3.8349032
338,2.0728297,3.877992
338,2.0958612,3.921081
338,2.1188927,3.9641697
338,2.1649556,4.0503473
338,-1.0824778,2.0251737
338,-1.1055093,2.0682626
338,1.7935706,3.6370015
338,1.8583987,3.7684598
338,1.8800079,3.812279
338,1.9448357,3.9437368
338,2.031273,4.1190143
338,-1.0372458,2.1033263
338,1.633283,3.6047325
338,1.653447,3.6492355
338,1.6736109,3.693738
338,1.7341031,3.8272471
338,1.5144651,3.656242
338,1.5331622,3.7013807
338,1.5518593,3.7465193
338,1.5705565,3.7916584
338,1.3940252,3.7038364
338,1.4112355,3.7495627
338,1.4284456,3.795289
338,1.4456558,3.8410156
338,1.4800763,3.9324684
338,1.3192073,3.8862596
338,1.350617,3.9787896
338,1.1913462,3.9273422
338,0.19769421,1.5016365
338,0.20407145,1.5500765
338,-0.20407145,1.5500765
338,0.13887836,1.4100556
338,0.14366728,1.4586784
338,0.14845619,1.5073009
338,0.15324509,1.5559236
338,0.15803401,1.6045462
338,-0.13408946,1.3614331
338,-0.14845619,1.5073009
338,-0.15324509,1.5559236
338,-0.15803401,1.6045462
338,0.09266828,1.4138447
338,0.095863745,1.4625981
338,0.0990592,1.5113512
338,0.10225466,1.5601046
338,0.10545012,1.6088579
FrameNumber,X,Y
339,-1.6699432,1.7829804
339,-1.5462834,1.7631983
339,-1.6107117,1.8366648
339,-1.642926,1.8733981
339,-3.7368512,4.261062
339,-1.3947798,1.6995442
339,-1.4567701,1.7750796
339,-1.4877652,1.8128473
339,-1.5497553,1.8883826
339,-1.5807505,1.9261502
339,-3.5954323,4.3810472
339,-1.3384255,1.7442701
339,-1.3681684,1.7830317
339,-1.3979112,1.8217932
339,-1.427654,1.8605548
339,-1.4573966,1.8993163
339,-1.4871395,1.9380778
339,-1.5168823,1.9768394
339,-3.4501636,4.4963408
339,-1.280638,1.7871282
339,-1.3090966,1.8268422
339,-1.3375553,1.8665562
339,-1.3660139,1.9062703
339,-1.3944725,1.945984
339,-1.4513898,2.025412
339,2.4158144,3.6155217
339,2.4701025,3.6967695
339,-1.2214792,1.8280727
339,-1.2486231,1.8686966
339,-1.2757672,1.9093205
339,-1.3300551,1.990568
339,2.2962246,3.692629
339,2.3220246,3.7341192
339,2.347825,3.7756095
339,-1.1610123,1.8670596
339,-1.1868126,1.9085498
339,-1.212613,1.9500401
339,-1.2384132,1.9915303
339,-1.2642134,2.0330203
339,2.1497464,3.72347
339,2.1741755,3.7657824
339,2.1986043,3.8080943
339,2.2230334,3.850407
339,2.2474623,3.8927188
339,2.2963202,3.977343
339,-1.1237311,1.9463594
339,-1.1481601,1.9886715
339,-1.1725891,2.0309837
339,2.0267668,3.7918143
339,2.0497985,3.8349032
339,2.0728297,3.877992
339,2.0958612,3.921081
339,2.1188927,3.9641697
339,2.1649556,4.0503473
339,-1.1055093,2.0682626
339,1.8151801,3.680821
339,1.8367893,3.7246401
339,1.8800079,3.812279
339,1.9448357,3.9437368
339,2.1177099,4.294291
339,2.1393194,4.3381104
339,-1.0372458,2.1033263
339,1.653447,3.6492355
339,1.6736109,3.693738
339,1.693775,3.7382412
339,1.713939,3.782744
339,1.9760709,4.3612814
339,1.9962349,4.405784
339,1.5144651,3.656242
339,1.5331622,3.7013807
339,1.5518593,3.7465193
339,1.5705565,3.7916584
339,1.5892535,3.836797
339,1.4112355,3.7495627
339,1.4284456,3.795289
339,1.4456558,3.8410156
339,1.462866,3.8867419
339,1.3035023,3.8399942
339,1.3192073,3.8862596
339,1.4891826,4.909178
339,0.19769421,1.5016365
339,0.20407145,1.5500765
339,0.13408946,1.3614331
339,0.13887836,1.4100556
339,0.14366728,1.4586784
339,0.14845619,1.5073009
339,0.15324509,1.5559236
339,-0.14845619,1.5073009
339,-0.15803401,1.6045462
339,0.086277366,1.3163382
339,0.08947283,1.3650916
339,0.09266828,1.4138447
339,0.095863745,1.4625981
339,0.0990592,1.5113512
339,0.10225466,1.5601046
FrameNumber,X,Y
340,-1.6760015,1.5697469
340,-1.6237435,1.6237435
340,-1.7273867,1.7273867
340,-1.5697467,1.6760017
340,-1.6699432,1.7829804
340,-1.4174262,1.6162649
340,-1.5140691,1.726465
340,-1.3637847,1.6617765
340,-1.4257749,1.737312
340,-1.4567701,1.7750796
340,-1.3086827,1.7055085
340,-1.3681684,1.7830317
340,-1.3979112,1.8217932
340,-1.2237208,1.7077004
340,-1.2521794,1.7474142
340,-1.280638,1.7871282
340,-1.3090966,1.8268422
340,-1.1943351,1.7874488
340,-1.2214792,1.8280727
340,-1.2486231,1.8686966
340,-1.2757672,1.9093205
340,2.2962246,3.692629
340,2.3220246,3.7341192
340,2.347825,3.7756095
340,2.3994255,3.8585896
340,2.425226,3.9000802
340,-1.1352121,1.8255693
340,-1.1610123,1.8670596
340,-1.1868126,1.9085498
340,-1.212613,1.9500401
340,2.1741755,3.7657824
340,2.1986043,3.8080943
340,2.2230334,3.850407
340,2.2474623,3.8927188
340,2.271891,3.9350307
340,2.2963202,3.977343
340,-1.0993022,1.9040471
340,-1.1237311,1.9463594
340,-1.1481601,1.9886715
340,2.0497985,3.8349032
340,2.0728297,3.877992
340,2.0958612,3.921081
340,2.141924,4.0072584
340,2.1649556,4.0503473
340,-1.0594463,1.9820849
340,1.9448357,3.9437368
340,1.9664451,3.9875562
340,2.031273,4.1190143
340,1.653447,3.6492355
340,1.693775,3.7382412
340,1.713939,3.782744
340,1.9760709,4.3612814
340,1.5331622,3.7013807
340,1.5518593,3.7465193
340,1.5705565,3.7916584
340,1.5892535,3.836797
340,1.6266477,3.9270747
340,1.8323158,4.423601
340,1.4112355,3.7495627
340,1.4284456,3.795289
340,1.462866,3.8867419
340,1.4800763,3.9324684
340,1.4972864,3.9781947
340,1.2877976,3.7937293
340,1.3349121,3.9325244
340,1.350617,3.9787896
340,1.3663218,4.0250545
340,1.2055287,3.974096
340,0.25467926,1.5425695
340,0.26263797,1.5907748
340,0.20407145,1.5500765
340,0.21044868,1.5985165
340,0.124511644,1.2641879
340,0.12930055,1.3128104
340,0.13408946,1.3614331
340,0.13887836,1.4100556
340,0.14366728,1.4586784
340,0.14845619,1.5073009
340,0.15324509,1.5559236
340,0.15803401,1.6045462
340,0.083081916,1.267585
340,0.086277366,1.3163382
340,0.08947283,1.3650916
340,0.09266828,1.4138447
340,0.095863745,1.4625981
340,0.0990592,1.5113512
340,0.10225466,1.5601046
340,0.10545012,1.6088579
FrameNumber,X,Y
341,-1.640342,1.536348
341,-1.5891957,1.5891957
341,-1.5363479,1.6403421
341,-1.4496405,1.6529983
341,-1.4818548,1.6897316
341,-1.3017945,1.5862414
341,-1.3947798,1.6995442
341,-1.4257749,1.737312
341,-1.2491972,1.6279855
341,-1.3384255,1.7442701
341,-1.3681684,1.7830317
341,-1.1952622,1.6679864
341,-1.2521794,1.7474142
341,-1.280638,1.7871282
341,-1.3090966,1.8268422
341,2.4972463,3.7373931
341,-1.1943351,1.7874488
341,-1.2214792,1.8280727
341,-1.2486231,1.8686966
341,-1.2757672,1.9093205
341,2.347825,3.7756095
341,2.3736253,3.8170996
341,2.3994255,3.8585896
341,2.425226,3.9000802
341,-1.1352121,1.8255693
341,-1.1610123,1.8670596
341,-1.1868126,1.9085498
341,-1.212613,1.9500401
341,2.1986043,3.8080943
341,2.2230334,3.850407
341,2.2474623,3.8927188
341,2.271891,3.9350307
341,2.2963202,3.977343
341,-1.0993022,1.9040471
341,-1.1237311,1.9463594
341,-1.1481601,1.9886715
341,2.0728297,3.877992
341,2.0958612,3.921081
341,2.1188927,3.9641697
341,2.141924,4.0072584
341,2.1649556,4.0503473
341,-1.0824778,2.0251737
341,1.9448357,3.9437368
341,1.9664451,3.9875562
341,1.9880543,4.0313754
341,2.0096636,4.0751944
341,-1.0156364,2.0595071
341,1.653447,3.6492355
341,1.7341031,3.8272471
341,1.8752508,4.138767
341,1.5144651,3.656242
341,1.5331622,3.7013807
341,1.5518593,3.7465193
341,1.5705565,3.7916584
341,1.5892535,3.836797
341,1.6079507,3.881936
341,1.3768151,3.65811
341,1.3940252,3.7038364
341,1.4112355,3.7495627
341,1.4284456,3.795289
341,1.4456558,3.8410156
341,1.462866,3.8867419
341,1.4800763,3.9324684
341,1.4972864,3.9781947
341,1.6005474,4.252553
341,1.8414901,4.892722
341,1.2720927,3.7474644
341,1.3035023,3.8399942
341,1.3192073,3.8862596
341,1.350617,3.9787896
341,0.30501437,1.5334107
341,0.25467926,1.5425695
341,0.26263797,1.5907748
341,0.15943082,1.2109972
341,0.16580805,1.2594372
341,0.17218529,1.3078771
341,0.17856252,1.3563169
341,0.18493974,1.4047568
341,0.19131699,1.4531968
341,0.19769421,1.5016365
341,0.20407145,1.5500765
341,0.11972273,1.2155652
341,0.124511644,1.2641879
341,0.12930055,1.3128104
341,0.13408946,1.3614331
341,0.13887836,1.4100556
341,0.14366728,1.4586784
341,0.14845619,1.5073009
341,0.15324509,1.5559236
341,0.26339,2.6742437
341,0.07988645,1.2188317
341,0.083081916,1.267585
341,0.086277366,1.3163382
341,0.08947283,1.3650916
341,0.09266828,1.4138447
341,0.095863745,1.4625981
341,0.0990592,1.5113512
341,0.10225466,1.5601046
341,0.10545012,1.6088579
341,0.1757502,2.6814296
