,TI,Group 16,xTi,yTi,xGroup16,yGroup16
307,1.0,1.0,-2.39046049118042,4.101378917694092,-2.2640788343694633,4.042614266223628
308,1.0,1.0,-2.328639030456543,4.119924068450928,-2.2206474474153692,4.007190523942873
309,1.0,1.0,-2.315572500228882,4.1066694259643555,-2.3459085852418258,4.158021771166678
310,1.0,1.0,-2.2960619926452637,4.117180347442627,-2.1904669432514265,4.026703289639246
311,1.0,1.0,-2.291292667388916,4.104079246520996,-2.151718678000976,3.9863500451292597
312,1.0,1.0,-2.312981128692627,4.076394557952881,-2.151718678000976,3.9863500451292597
313,1.0,1.0,-2.2732913494110107,4.087484359741211,-2.151718678000976,3.9863500451292597
314,1.0,1.0,-2.2514498233795166,4.090936183929443,-2.1514601913949933,4.060917707239073
315,1.0,1.0,-2.218557596206665,4.116607666015625,-2.1514601913949933,4.060917707239073
316,1.0,1.0,-2.195221424102783,4.112545013427734,-2.1514601913949933,4.060917707239073
317,1.0,1.0,-2.1979880332946777,4.122403144836426,-2.245271236688776,4.077546561758972
318,1.0,1.0,-2.2119455337524414,4.139039516448975,-2.285770979647848,4.093707675018153
319,1.0,1.0,-2.2674145698547363,4.124021053314209,-2.270343996380861,4.048834289010261
320,1.0,1.0,-2.311438798904419,4.104617118835449,-2.2696373358672197,4.052792618282005
321,1.0,1.0,-2.334609270095825,4.09495210647583,-2.256234913455067,4.101656301222117
322,1.0,1.0,-2.331348180770874,4.108453750610352,-2.256234913455067,4.101656301222117
323,1.0,1.0,-2.2995481491088867,4.143815994262695,-2.228254192428039,4.071541968323677
324,1.0,1.0,-2.300625801086426,4.14802360534668,-2.3169138152049453,4.0142017539208785
325,1.0,1.0,-2.3326754570007324,4.1327900886535645,-2.3169138152049453,4.0142017539208785
326,1.0,1.0,-2.3356971740722656,4.126899719238281,-2.3169138152049453,4.0142017539208785
327,1.0,1.0,-2.3194079399108887,4.135064601898193,-2.3169138152049453,4.0142017539208785
328,1.0,1.0,-2.329545736312866,4.126115798950195,-2.3134307448270324,4.037046746077904
329,1.0,1.0,-2.358273506164551,4.108128070831299,-2.3134307448270324,4.037046746077904
330,1.0,1.0,-2.3399853706359863,4.121939182281494,-2.3134307448270324,4.037046746077904
331,1.0,1.0,-2.3395378589630127,4.122476577758789,-2.2606435571475356,4.124347220605437
332,1.0,1.0,-2.3156955242156982,4.140360355377197,-2.2626150702137564,4.047700401409689
333,1.0,1.0,-2.3392207622528076,4.116747856140137,-2.3837924467388416,3.9856560136787587
334,1.0,1.0,-2.372058629989624,4.097318649291992,-2.3837924467388416,3.9856560136787587
335,1.0,1.0,-2.3309404850006104,4.113457202911377,-2.3837924467388416,3.9856560136787587
336,1.0,1.0,-2.3161275386810303,4.120152950286865,-2.2945124567001187,4.048771014786065
337,1.0,1.0,-2.2915384769439697,4.136199474334717,-2.3038999113082035,4.107317697399057
338,1.0,1.0,-2.296659231185913,4.145724773406982,-2.3324668551868974,4.039183289935389
339,1.0,1.0,-2.313711643218994,4.135104179382324,-2.305858233346916,4.126532683715273
340,1.0,1.0,-2.336310625076294,4.128894805908203,-2.2877202232647735,4.103728684221796
341,1.0,1.0,-2.3355143070220947,4.135835647583008,-2.286540367563223,4.115760013410656
342,1.0,1.0,-2.3585896492004395,4.1281256675720215,-2.339144034402585,4.183953909787582
343,1.0,1.0,-2.3545844554901123,4.1391682624816895,-2.41712477724096,4.139224851037891
344,1.0,1.0,-2.3841896057128906,4.121634483337402,-2.2722622484064554,4.045064024433106
345,1.0,1.0,-2.3771719932556152,4.116434574127197,-2.1990452283768325,4.110991073051011
346,1.0,1.0,-2.3212735652923584,4.144258499145508,-2.2813638619264793,4.104464702489541
347,1.0,1.0,-2.2924985885620117,4.149233818054199,-2.2563000250984078,4.0699550941008535
348,1.0,1.0,-2.3114044666290283,4.136988639831543,-2.3164471484745257,4.102998592462525
349,1.0,1.0,-2.330775737762451,4.129290580749512,-2.326027589649034,4.1421535800669105
350,1.0,1.0,-2.3404393196105957,4.135270595550537,-2.2007504617684095,4.115047236893778
351,1.0,1.0,-2.3287296295166016,4.141117095947266,-2.230349978330493,4.086218356631529
352,1.0,1.0,-2.321249485015869,4.142707347869873,-2.2231270650134594,4.130292780125164
353,1.0,1.0,-2.3136422634124756,4.154675483703613,-2.243275627270268,4.126141896675439
354,1.0,1.0,-2.3009302616119385,4.166236877441406,-2.2254655718945715,4.117537163539149
355,1.0,1.0,-2.2872419357299805,4.17373514175415,-2.2775924653560566,4.134660188958053
356,1.0,1.0,-2.3079073429107666,4.164081573486328,-2.2075372036850553,4.212796318069283
